,id,tweet,subtask_a,subtask_b,subtask_c
222,12892,@ USER “ Yeah we got everything sorted that needed to be sorted ” she is still only taking small sip of her wine unusual for Emily but she guessed JJ wouldn ’ t profile her,NOT,,
223,16885,@ USER By the way why don ’ t you move to Haiti ? You liberal seem to make shit hole out of large city . So go somewhere where it ’ s already a shit hole so you don ’ t have to do any work !,OFF,TIN,GRP
224,46581,@ USER Yes she is,NOT,,
225,41517,@ USER @ USER @ USER He tried this before and it went nowhere . He 's % pro gun control . Done .,NOT,,
226,22717,@ USER @ USER @ USER @ USER @ USER He could have killed a many with a hunting rifle with the time and vantage he had . He had close to an hour before police entered his room . His actual shooting wa over min . Making this about gun control is just going to get more people killed . We need to be smarter .,NOT,,
227,88539,"@ USER @ USER Aha yes , I see that . The individual sense of needing to belong to a winning team '' because of the constant conditioning of self-devaluation . I see a strong sense of this on the Q side but on the left/hillary/antifa side a well regardless if they think they 're winning or not . ''",NOT,,
228,65786,@ USER @ USER Oh no I know why that I just do n't know what she is talking about because I do n't see a tweet she is repling too lol,NOT,,
229,54437,@ USER And here we have another demonstration that gun free zone don ’ t work . Brought to you by a liberal who more than likely support stricter gun control .,NOT,,
230,19514,Should n't pussy grabbing @ USER be the one wearing the glove while handling food ? # MAGA URL,OFF,TIN,IND
231,57943,@ USER You have no plan for the environment . Even conservative should be able to understand that you have to be able to live on the planet to make money there .,NOT,,
232,66328,@ USER @ USER This is what happens when you tell white liberal that they do n't get to congratulate themselves on how woke they are until they put their money where their mouth is . That simple fact of life break their brain .,NOT,,
233,34317,"@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Antifa doe n't beat facsists to try to get them to change their mind - they know it 's a lost cause to try to change a fascist 's mind . They do it to scare them into hiding , to demoralize them , and to stop the spread of their hateful ideology . There is no forcing view on others '' . ''",OFF,TIN,IND
234,44837,@ USER @ USER SOROS is at the root of everything and anything anti American . He ha his money in Hollywood all the way to Islam and ANTIFA to illegals . URL,NOT,,
235,36289,# FireMorningJoe he is cut from the same cloth a all other conservative . His misogyny and bigotry are always on display . He is responsible for Trump . URL,OFF,TIN,GRP
236,80570,@ USER @ USER Truly ha got to be the most idiotic thing I 've ever seen .,OFF,UNT,
237,43185,@ USER @ USER Brigitte Gabriel ha experienced a life that most would have nightmare from . She is sounding the alarm for Americans . Buy her book pay attention to what she is warning America about,NOT,,
238,86477,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER It doe work . If you want to control a population . Australian gun control had no effect on homicide .,OFF,TIN,OTH
239,67080,@ USER @ USER Poor baby .,NOT,,
240,96270,@ USER @ USER @ USER @ USER Antifa = Democrats = Dixiecrats = KKK URL URL,NOT,,
241,44015,@ USER @ USER Liberals ruin everything !,OFF,TIN,GRP
242,48060,@ USER @ USER @ USER And do n't forget his telling a primarily black liberal audience conservative want to put them back in chain '' '',NOT,,
243,31065,@ USER Sad for both ! ! ! To be exploited and also to have a reputation destroyed ! Now I ’ ve read she ’ s part of Antifa ! ? ? ? ? !,NOT,,
244,11411,@ USER That 's what happens when you let a liberal get a hold of a gun . That would be a good place to start gun control . Ban liberal from getting gun .,OFF,TIN,GRP
245,10133,@ USER @ USER You look happy .MAGA,OFF,TIN,IND
246,22128,@ USER @ USER @ USER Trump proposes racial profiling a a tactic 'to start thinking about ' URL,NOT,,
247,36518,@ USER Introducing my sweet sweet baby king ! He is always sooo nice ! And when I try to sit on the sofa he NEVER attack me ! URL,NOT,,
248,59559,@ USER @ USER @ USER There all gone tho and Inputed them from bottom to top with the first second of your tweet ! You good Tmart 👍🏻,NOT,,
249,99618,@ USER @ USER Exactly . He is on record basically saying the President is above the law . '' It should be noted that the # gop is fine with this . Rudy ha his own issue . URL,NOT,,
250,53309,# KamalaHarris The New Dem Emperor with No Clothes Taxpayers Funded ‘ Unprecedented ’ Armed Protection for Gun Control Sen. Kamala Harris URL via @ USER,NOT,,
251,29497,@ USER Yet she is fat herself .,OFF,TIN,IND
252,84329,@ USER @ USER There wa plenty of evidence that he wa guilty of what Hill accused him of but since conf hearing are n't about guilty/innocence got on the bench . Times are diff now . Why a a journalist you do n't call out white supremacy/alt-right but Antifa and pick on @ USER,NOT,,
253,50315,@ USER @ USER You don ’ t understand who he is and is capablities . Despite the proof in the economy . My hypothesis is that you have been lied to by liberal your entire life and are believing what you are told . The liberal medium made bill Clinton look good and could do the same with trump .,NOT,,
254,97959,..oath must be subpoenaed to testify . There is a lifetime appointment at stake here . Please do it right this time & amp ; do not allow Orrin Hatch who ha already made up his mind she is lying be allowed to question her . His kind of question could invite a lawsuit .,NOT,,
255,66524,@ USER @ USER Y ’ all are the best,NOT,,
256,97300,@ USER @ USER @ USER What a joke ! She is a Gem alright ! ! She is a Racist phony ! Right along with this Racist Phony . That think she will follow me from her second account . And block me . Because I speak the truth . I could care le about follower 's . Like it 's a big party . I care that they discriminate URL,OFF,TIN,IND
257,12919,@ USER Indeed he is .,NOT,,
258,40855,@ USER @ USER @ USER Because i 'm a little concerned about the Q follower because they slowly become more and more a sort of right wing sjw antifa thingie ( Also excuse me for my horrible English it 's not my native languase and did n't had much schooling in it so i 'm sorry if it suck . 😅 ),NOT,,
259,84100,@ USER Yep Antifa are literally Hitler .,NOT,,
260,21270,@ USER Wow you are so hot 😍😍😍😍😗😗😗😗😗,NOT,,
261,41818,@ USER she is the most deserving woman to be happy ! !,NOT,,
262,12435,@ USER @ USER @ USER @ USER I 've noticed a lot of conservative are thoroughly disingenuous when engaging in twitter .,NOT,,
263,14808,@ USER @ USER @ USER May be you have forgotten that at the moment we are EU citizen and so all right afforded to u are the same a for other EU citizen . Don ’ t believe all the shit that go on in your head .,OFF,TIN,GRP
264,82579,@ USER @ USER That 's just modelling . Plenty of woman make shit ton of money just for looking good,NOT,,
265,84523,Just watching a Horizon show about scientist that discovered a DNA mix between human and Neanderthals.Would have thought Trump getting elected would have been proof enough . # MAGA,NOT,,
266,61917,@ USER @ USER I hope there is a way to watch it on TV . Ted spanking liberal is always enjoyable .,NOT,,
267,33322,@ USER @ USER Just looked up his work History he is listed on the Board of Leading Age Services Aust ( LASA ) and come from Medicare Local Alliance ... what ever the hell that is,OFF,UNT,
268,79251,@ USER He should look in a mirror !,NOT,,
269,42540,@ USER I ’ m sure he is . 💜,NOT,,
270,13881,@ USER @ USER Send him this @ USER party # manifesto where they promised they will help family maybe that will remind him his duty . # HostileEnvironment # PriceOnLove # SkypeFamilies @ USER @ USER @ USER URL,NOT,,
271,70402,"@ USER @ USER @ USER @ USER Families being separated at the border . In fact , the picture of child in cage that Liberals were using to show how evil '' Trump is wa actually taken while OBAMA wa President ''",NOT,,
272,83462,@ USER @ USER But antifa is her people,NOT,,
273,87206,@ USER @ USER We had a Peoples Vote on June . The people rejected the craven @ USER worship which you stand for - by a majority of over m. You ’ re contemptuously defying the will of the people & amp ; @ USER GE manifesto & amp ; supporting Soros in undermining democracy instead,NOT,,
274,87300,@ USER Cause who bitch be playing with 😭😭😭😭 god aint give me the gift for nothing,OFF,TIN,GRP
275,54125,@ USER she is free a a bird to return to her Muslim homeland,NOT,,
276,75848,*mom speaks into her phone to compose a text for my brother* she is angry so she yell at the phone while telling it what to type like my brother will be able to tell she wa even yelling 🤦🏻‍♀️,NOT,,
277,14948,@ USER @ USER Melting snow flake,NOT,,
278,66798,@ USER Who ’ s the victim ? That remains to be seen . Liberals have turned Kavanaughs hearing into a circus from the first minute it started .,NOT,,
279,80497,@ USER Coming from the man that threatened to try and kick Turmps as now do n't that take a set of ball 's,OFF,TIN,IND
280,38561,@ USER @ USER You 're shocked to hear that liberal want to centralize power at the federal level ?,NOT,,
281,55203,@ USER @ USER HE IS BEST OF THE BEST ! 😍😍,NOT,,
282,31776,# WhatILearnedToday liberal can ’ t win without lying,NOT,,
283,60916,@ USER Fast and Furious Holder lol,NOT,,
284,97277,@ USER Getting scared ugly man ?,OFF,TIN,IND
285,63113,@ USER is one of the only show that are a Progressive that I can stand to watch . He dislike the right and left evenly and you know who he is right from the start . If you 've never seen his show check it out on YouTube . Insightful ❤🇺🇸 # MAGA,NOT,,
286,59721,@ USER He is NOT Supreme Court worthy,NOT,,
287,53839,@ USER God I hope not ! URL,NOT,,
288,15616,@ USER @ USER @ USER Yes he is,NOT,,
289,95200,@ USER @ USER @ USER @ USER @ USER Bitch.. URL,OFF,UNT,
290,77769,& amp ; terroism & amp ; starvation & amp ; Flint & amp ; poverty & amp ; climate change & amp ; global warming & amp ; sex trafficking & amp ; bullying & amp ; body shaming & amp ; police brutality & amp ; feminism & amp ; gun control & amp ; march & amp ; protest,OFF,TIN,IND
291,65790,+++ I ca n't prove causation either but while the CONservatives in CDA surely love the idea of 𝙿𝚎𝚝𝚊𝚕𝚜 𝙼𝚌𝙿𝙾𝚄𝚃𝚂𝙵𝚊𝚌𝚎 ( ¬ @ USER bashing PM @ USER ca n't help but think they 're also egging the former to continue the bashing to boost their fortune ( s ) vainly . URL,NOT,,
292,48548,@ USER Republican Men in a picture and what are men of that age are Law Makers too old no sorry young Republicans are like young Conservatives they are all born at year of age,NOT,,
293,83751,@ USER @ USER @ USER Liberals can ’ t meme . They have no sense of humor or knowledge of meme-ing philosophy .,NOT,,
294,62541,@ USER @ USER any she is stunning,NOT,,
295,62107,@ USER yea your the bitch on the right getting smacked URL,OFF,UNT,
296,18474,"@ USER Why the focus on the Proud Boys ? I know you 're not a real journalist , Kelly , but why not focus on the one doing all of the violence ? # ANTIFA If you want a story ; focus on why journalist '' ( leftist activist ) are constantly ignoring Antifa 's attack on people . ''",NOT,,
297,33096,@ USER Hahaha BIG thigh is not going to make it,OFF,TIN,IND
298,22879,@ USER @ USER @ USER @ USER It ’ s called educating liberal .,NOT,,
299,81470,# maga # christineford # trump # tcot # ccot # AmericaFirst # Patriots @ USER # BrettKavanaugh had this to say about Bill Clinton during Whitewater : It 's imperative to make his pattern of revolting behavior clear -- piece by painful piece . '' Indeed . URL,OFF,TIN,IND
300,20322,# MAGA people are very low IQ . GDP Growth '' mean LITERALLY NOTHING . In no way doe this translate to higher income for white familes or individual . All that billion go to company or government . And what job did he create ? Labour which pay le than living wage lmao ? URL,OFF,TIN,IND
301,26694,@ USER @ USER IF YOU WONNA GET PAID ... Pick up the energy people ! ! ! ! Scream and shout like you ’ re at the # Kavanaugh hearing ! URL,NOT,,
302,60130,@ USER Bro go watch how he hold his backwood in the interview like that shit wa irritating lmao nigga is mad suspicious,OFF,TIN,IND
303,54559,A bitch built like that could beat my as all she want URL,OFF,TIN,IND
304,34961,@ USER @ USER @ USER @ USER @ USER @ USER @ USER @ USER Trash,NOT,,
305,14285,@ USER @ USER Very pathetic man !,OFF,TIN,IND
306,25012,@ USER @ USER @ USER She is new psychology thinker who think about religion and so aggressive on her thought before deeply think on hinduism 😀😀😀😀,NOT,,
307,19121,@ USER Shouldve played saint marie instead of london dock . Saint wa as for me 👌,NOT,,
308,61272,@ USER Thank goodness he is not MN passive aggressive . Love it ! !,NOT,,
309,25360,@ USER @ USER We can empty all our prison also and just say they broke no law ... ..Liberal logic .,NOT,,
310,56949,@ USER @ USER She is an angel ! Much love to her !,NOT,,
311,34893,@ USER @ USER For what ? Why are you asking for his arrest ? Liberals being butthurt for month is not an impeachable offense .,NOT,,
312,90958,@ USER @ USER The tolerant Left,NOT,,
313,42133,@ USER @ USER @ USER @ USER @ USER @ USER You must be talking about hateful conservative .,OFF,TIN,GRP
314,18834,@ USER @ USER Thats correct ! ! ! # MAGA,OFF,TIN,IND
315,12741,@ USER @ USER @ USER @ USER Show me a single case where antifa have actually murdered someone . Because the far right murdered someone at Charlottesville 🤷 Hypocrisy work both way .,NOT,,
316,42528,@ USER If bobby is fit thats exactly what i would say but not sure if he is or not,NOT,,
317,29300,"@ USER The only white people that thank Jesus are Republicans & amp ; ex-crackheads '' - so say America-hating liberal about Christians . Many ex-Dems thank Jesus too- & amp ; many former Emmys watcher . We thank Jesus DAILY for our country , our @ USER & amp ; the ability to TURN YOU OFF ! @ USER",NOT,,
